#  Magnitude  Err_Magnitude  HJD-2450000  [Seeing  Background  Airmass  ExposureTime[s]  QualityParameter  [Flux  Err_Flux  [PhotScale  Chi^2/Pixel]]]
19.028 0.038 7575.72844000021 5.28 214.0 0.0 0 0
19.186 0.044 7575.767049999908 5.27 216.0 0.0 0 0
19.057 0.045 7575.80541000003 5.66 258.0 0.0 0 0
19.143 0.044 7576.505179999862 5.10 286.0 0.0 0 0
19.161 0.040 7576.573249999899 5.38 198.0 0.0 0 0
19.219 0.033 7576.630570000038 3.85 187.0 0.0 0 0
19.200 0.042 7576.672559999861 4.99 203.0 0.0 0 0
19.231 0.045 7576.711149999872 5.48 197.0 0.0 0 0
19.314 0.053 7576.749569999985 5.91 199.0 0.0 0 0
19.128 0.048 7576.787620000076 5.86 224.0 0.0 0 0
19.193 0.055 7576.82610000018 5.80 283.0 0.0 0 0
19.134 0.060 7577.544170000125 7.23 238.0 0.0 0 0
19.216 0.046 7577.588279999793 5.34 277.0 0.0 0 0
19.106 0.043 7579.616719999816 5.39 243.0 0.0 0 0
19.071 0.041 7579.671750000212 5.37 261.0 0.0 0 0
19.176 0.061 7579.725779999979 7.04 256.0 0.0 0 0
19.295 0.057 7579.766379999928 5.91 267.0 0.0 0 0
19.131 0.044 7581.750899999868 5.30 291.0 0.0 0 0
19.012 0.049 7581.806720000226 6.05 307.0 0.0 0 0
19.155 0.067 7582.657829999924 6.86 366.0 0.0 0 0
19.177 0.052 7582.729910000227 6.07 252.0 0.0 0 0
19.250 0.061 7583.756450000219 5.71 303.0 0.0 0 0
19.339 0.078 7584.500779999886 5.85 435.0 0.0 0 0
19.150 0.057 7584.539049999788 5.15 422.0 0.0 0 0
19.052 0.060 7584.577730000019 6.13 405.0 0.0 0 0
19.165 0.060 7584.61612999998 5.43 377.0 0.0 0 0
19.132 0.056 7584.656529999804 5.60 366.0 0.0 0 0
19.157 0.066 7584.694469999988 6.22 376.0 0.0 0 0
19.143 0.057 7584.73283000011 5.46 405.0 0.0 0 0
19.187 0.067 7584.783139999956 5.87 455.0 0.0 0 0
19.217 0.088 7589.498759999871 5.85 718.0 0.0 0 0
19.222 0.077 7589.544189999811 5.27 670.0 0.0 0 0
19.024 0.069 7589.583060000092 5.61 672.0 0.0 0 0
19.133 0.071 7589.627530000173 5.69 615.0 0.0 0 0
19.186 0.084 7589.672439999878 6.43 598.0 0.0 0 0
19.051 0.071 7589.710609999951 5.90 632.0 0.0 0 0
19.336 0.119 7589.756980000064 6.72 756.0 0.0 0 0
19.054 0.086 7589.795289999805 5.70 963.0 0.0 0 0
19.078 0.083 7590.471899999771 6.75 584.0 0.0 0 0
19.130 0.054 7590.509769999888 4.67 493.0 0.0 0 0
19.215 0.052 7590.547540000174 4.06 518.0 0.0 0 0
19.164 0.047 7590.586050000042 4.07 459.0 0.0 0 0
19.047 0.046 7590.629180000164 4.77 394.0 0.0 0 0
18.976 0.048 7590.670150000136 5.46 420.0 0.0 0 0
19.306 0.074 7590.707859999966 5.34 553.0 0.0 0 0
19.183 0.063 7590.760110000148 5.34 504.0 0.0 0 0
19.201 0.058 7591.504759999923 5.11 671.0 0.0 0 0
19.270 0.058 7593.485020000022 6.35 223.0 0.0 0 0
19.167 0.046 7593.532730000094 5.55 208.0 0.0 0 0
19.225 0.043 7593.57928000018 5.02 198.0 0.0 0 0
19.302 0.053 7593.625409999862 5.68 211.0 0.0 0 0
19.237 0.045 7593.66343000019 5.43 213.0 0.0 0 0
19.092 0.041 7593.700600000098 5.58 218.0 0.0 0 0
19.046 0.040 7593.739279999863 5.51 235.0 0.0 0 0
19.308 0.054 7593.776649999898 5.54 275.0 0.0 0 0
19.214 0.063 7595.5769600002095 6.99 247.0 0.0 0 0
19.188 0.076 7595.709449999966 7.67 304.0 0.0 0 0
19.159 0.040 7596.505619999953 4.82 235.0 0.0 0 0
19.188 0.034 7596.5550799998455 4.17 323.0 0.0 0 0
19.376 0.060 7597.584460000042 6.15 411.0 0.0 0 0
19.163 0.063 7599.5112100001425 6.41 290.0 0.0 0 0
19.310 0.066 7599.593200000003 7.24 207.0 0.0 0 0
19.214 0.056 7599.63609000016 5.68 228.0 0.0 0 0
19.049 0.048 7599.717000000179 5.82 241.0 0.0 0 0
19.044 0.046 7599.758659999818 5.25 258.0 0.0 0 0
19.135 0.063 7600.520169999916 7.09 259.0 0.0 0 0
19.108 0.051 7600.585940000135 5.80 239.0 0.0 0 0
19.031 0.045 7600.677860000171 5.84 232.0 0.0 0 0
19.135 0.050 7601.74132000003 6.20 218.0 0.0 0 0
